Unnamed: 0,source_dataset,node,source_workflow,process,runtime_s,peak_mem,energy_j,rchar,cpus,concurrent_task_count,cores,ram,cpu_benchmark,io_read,io_write,task_type
6995.0,augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,6000.0,23347200.0,933.0051,,2.0,6.0,32.0,256.0,1066.66,420.0,499.0,SAMTOOLS_INDEX
6996.0,augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,4500.0,20031488.0,711.74625,,2.0,5.5,32.0,256.0,1056.95,1362.0,952.0,SAMTOOLS_INDEX
6997.0,augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,7000.0,21741568.0,1061.8656,,2.0,4.0,32.0,256.0,1066.66,420.0,499.0,SAMTOOLS_INDEX
6998.0,augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,7000.0,23359488.0,921.7789,,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0,SAMTOOLS_INDEX
6999.0,augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,9500.0,20230144.0,1367.4058,,2.0,5.0,32.0,256.0,1066.66,420.0,499.0,SAMTOOLS_INDEX
7000.0,augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,3500.0,17139712.0,502.00405,,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0,SAMTOOLS_INDEX
7001.0,augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,5000.0,23085056.0,622.0865,,2.0,4.0,32.0,256.0,1066.66,420.0,499.0,SAMTOOLS_INDEX
7002.0,augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,3000.0,19156992.0,383.9111,,2.0,5.0,32.0,256.0,1056.95,1362.0,952.0,SAMTOOLS_INDEX
7003.0,augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,3000.0,18554880.0,457.3537,,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0,SAMTOOLS_INDEX
7004.0,augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,3000.0,19308544.0,386.2463,,2.0,5.0,32.0,256.0,1066.66,420.0,499.0,SAMTOOLS_INDEX
7005.0,augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,1000.0,19742720.0,131.8343,,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0,SAMTOOLS_INDEX
7006.0,augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,1500.0,20004864.0,189.93895,,2.0,4.5,32.0,256.0,1070.4,421.0,492.0,SAMTOOLS_INDEX
7007.0,augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,6500.0,20498432.0,909.42105,,2.0,4.5,32.0,256.0,1056.95,1362.0,952.0,SAMTOOLS_INDEX
