source_dataset,node,source_workflow,process,runtime_s,peak_mem,energy_j,rchar,cpus,concurrent_task_count,cores,ram,cpu_benchmark,io_read,io_write
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,22872064.0,1702.7778,1341704885.0,2.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,21811200.0,1359.5103,1341704720.0,2.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,21864448.0,1427.5539,1341704730.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6500.0,20039680.0,1066.71245,758721555.5,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,20037632.0,783.1091,758721568.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,7000.0,22020096.0,1182.5396,917781827.0,2.0,4.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,7500.0,21633024.0,1097.8247999999999,917781662.0,2.0,5.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,21438464.0,1535.1224000000002,1192348483.0,2.0,5.5,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,17000.0,21413888.0,2388.69,1192348491.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,19000.0,16670720.0,2501.5244,996983068.0,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11500.0,20260864.0,1484.8026,996982888.0,2.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,14000.0,21878784.0,1768.4125999999999,1261664842.0,2.0,7.5,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,13000.0,19972096.0,1953.3756,1261664681.0,2.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,22769664.0,1230.369,824536418.0,2.0,8.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,13000.0,20279296.0,1358.8624,824536413.0,2.0,8.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,22028288.0,1557.1399,824536230.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,20553728.0,730.3957,748454355.0,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,22609920.0,1374.3158,748454172.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,20619264.0,798.9956,748454173.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,22257664.0,749.6687,565778298.0,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,22290432.0,885.7898,565778117.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,5000.0,20398080.0,735.758,565778126.0,2.0,5.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,20566016.0,835.2969,787865037.0,2.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6500.0,22597632.0,975.7743,787865026.5,2.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,21372928.0,694.4381,702726965.0,2.0,7.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,5500.0,21655552.0,758.29325,702726779.0,2.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,12000.0,21438464.0,1538.8324,810122146.0,2.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,22243328.0,1137.38165,810121968.5,2.0,6.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,7000.0,21938176.0,937.3959,825668046.0,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,7000.0,22773760.0,858.5485,825668034.0,2.0,4.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,6000.0,21946368.0,943.7745,825667848.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,14000.0,18341888.0,1601.6876,987720206.0,2.0,7.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,22540288.0,1097.7600499999999,987720031.0,2.0,7.5,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,20600832.0,1334.2808499999999,930663116.0,2.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,7000.0,21024768.0,780.7468,930663117.0,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,7000.0,23142400.0,1058.9347,957251109.0,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,16000.0,23150592.0,2247.9034,957250919.0,2.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,22708224.0,1161.1254,957250930.0,2.0,5.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21344256.0,1404.4599,560780897.0,2.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,4500.0,20992000.0,601.56765,560780901.5,2.0,5.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8500.0,21501952.0,1164.3,1033748598.0,2.0,8.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,15000.0,18157568.0,2033.4063,1033748400.0,2.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,12500.0,21504000.0,1566.5181,1183315748.5,2.0,9.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,22855680.0,1465.6509,1183315569.0,2.0,8.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,23347200.0,1283.1575,1233554807.0,2.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9500.0,21882880.0,1306.8029000000001,1233554813.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,23343104.0,1176.5334,1191630660.0,2.0,7.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,17000.0,21628928.0,2249.20205,1191630456.0,2.0,8.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21893120.0,1166.22055,1191497199.0,2.0,5.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,17000.0,21938176.0,2208.1997,1191497024.0,2.0,9.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,22585344.0,1144.4368,1139237155.0,2.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9500.0,21874688.0,1331.0497500000001,1139237162.0,2.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21704704.0,1210.8668,1248945105.0,2.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21610496.0,1265.0998,1198095480.0,2.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21573632.0,865.9929,1198095464.0,2.0,4.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,17000.0,22056960.0,2651.1989,1198095284.0,2.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21962752.0,1073.2213000000002,1164870011.5,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,23515136.0,1560.5108,1164869822.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,14000.0,19267584.0,1860.8016,1072253531.0,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,21389312.0,1144.0262,1072253344.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,21741568.0,996.3885,1072253375.0,2.0,5.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9500.0,22466560.0,1219.87225,1165482847.5,2.0,6.5,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21164032.0,1179.8508,1165482641.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,23351296.0,1279.8954,1242802379.0,2.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,21520384.0,1652.2102,1242802183.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,21000.0,23343104.0,2847.7569,1242802191.0,2.0,11.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,14000.0,16027648.0,2141.2365,1205792845.0,2.0,9.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21553152.0,989.0034,1205792843.0,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21524480.0,1198.9238,1205792684.0,2.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,15500.0,20688896.0,2126.0153499999997,1398069318.5,2.0,7.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,23101440.0,1368.8404,1398069308.0,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,22212608.0,1389.49275,1240309549.0,2.0,7.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,23101440.0,1255.2504,1240309542.0,2.0,8.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11500.0,19359744.0,1476.3658500000001,1231683709.5,2.0,5.5,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21180416.0,1255.6726,1231683715.0,2.0,10.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,20000.0,19435520.0,2730.4912,1433028164.0,2.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,12000.0,21778432.0,1410.2694,1433028164.0,2.0,8.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,12000.0,20807680.0,1729.7804,1433027983.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,18000.0,18804736.0,2485.7494,1478873146.0,2.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,21995520.0,1494.5841,1478872921.0,2.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,21991424.0,1499.1338,1478872932.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,21274624.0,1286.9517,1165195943.0,2.0,7.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,16500.0,21606400.0,2124.0495499999997,1165195758.5,2.0,10.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,8000.0,22089728.0,1094.7349,1049667308.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,23699456.0,1318.8938,1245789394.0,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10500.0,22491136.0,1463.6372000000001,1110578823.0,2.0,5.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,23236608.0,1177.3383,1110578640.0,2.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,23375872.0,1125.7604,1177156709.0,2.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,22061056.0,1346.78735,1177156524.5,2.0,7.5,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,13000.0,19144704.0,1977.3766,1442951308.0,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,23363584.0,1372.835,1442951317.0,2.0,5.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,23465984.0,1490.4318,1442951111.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,23580672.0,1349.5149,1295417775.0,2.0,8.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,18000.0,21737472.0,2368.91,1295417587.0,2.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,22302720.0,1489.1577,1295417594.0,2.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,22212608.0,1442.4023,1303903492.0,2.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10500.0,22618112.0,1587.98845,1303903307.5,2.0,6.5,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,22315008.0,1032.5639,1178136524.0,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,9000.0,22343680.0,1203.1757,1178136341.0,2.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,23830528.0,1622.6119,1178136345.0,2.0,8.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,18000.0,21508096.0,2689.4068,1236525312.0,2.0,8.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,22960128.0,1216.566,1236525287.5,2.0,6.5,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,22593536.0,1346.8697,1362088583.0,2.0,8.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,11000.0,22458368.0,1604.4762,1362088395.0,2.0,4.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10000.0,22736896.0,1413.2919,1362088405.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,10500.0,22876160.0,1521.1394,1274010141.5,2.0,6.5,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,20000.0,20418560.0,2756.2721,1274010131.0,2.0,9.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,20000.0,20492288.0,2237.4337,1413855559.0,2.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,13000.0,19582976.0,1886.0874,1413855380.0,2.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,12000.0,21864448.0,1718.6254,1413855388.0,2.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX,15000.0,18411520.0,1866.6672,1106413379.0,2.0,5.0,32.0,256.0,1056.95,1362.0,952.0
