AMDPROFILER POWER PROFILE REPORT,,,,,,,,,,
,,,,,,,,,,
AMDuProfCLI.exe Version 5.3.521.0,,,,,,,,,,
,,,,,,,,,,
LAUNCHED APPLICATION DETAILS,,,,,,,,,,
Target Path:,C:\Windows\System32\cmd.exe,,,,,,,,,
Command Line Arguments:,/c timeout 3600 ,,,,,,,,,
Working Directory:,C:\Program Files\AMD\AMDuProf\bin,,,,,,,,,
CPU Core Affinity Mask:,,,,,,,,,,
,,,,,,,,,,
PROFILE DETAILS,,,,,,,,,,
CPU Details:,Family(0x17) Model(0x60),,,,,,,,,
Sampling Interval:,1000 milli-seconds,,,,,,,,,
Profile Start Time:,Jul-28-2026_16-19-02,,,,,,,,,
,,,,,,,,,,
PROFILED COUNTERS,,,,,,,,,,
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION,,,,,,
48,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.,,,,,,
50,core0-power,Power,W,Core0-Average Power reported in Watts.,,,,,,
52,core1-power,Power,W,Core1-Average Power reported in Watts.,,,,,,
54,core2-power,Power,W,Core2-Average Power reported in Watts.,,,,,,
56,core3-power,Power,W,Core3-Average Power reported in Watts.,,,,,,
58,core4-power,Power,W,Core4-Average Power reported in Watts.,,,,,,
60,core5-power,Power,W,Core5-Average Power reported in Watts.,,,,,,
62,core6-power,Power,W,Core6-Average Power reported in Watts.,,,,,,
64,core7-power,Power,W,Core7-Average Power reported in Watts.,,,,,,
,,,,,,,,,,
PROFILE RECORDS,,,,,,,,,,
1892,16:50:42:754,17.86,0.81,0.31,0.49,0.26,0.53,0.23,0.44,0.29
1893,16:50:43:764,7.81,0.25,1.2,0.56,0.39,0.25,0.24,0.24,0.8
1894,16:50:44:764,12.28,0.63,0.55,0.76,1.13,0.4,0.51,0.56,0.46
1895,16:50:45:769,19.21,2.8,1.78,1.16,1.59,0.66,2.56,1.33,0.81
1896,16:50:46:776,23.28,2.78,0.41,0.69,0.23,0.32,0.36,0.2,0.6
1897,16:50:47:784,21.13,2.07,0.94,1.44,0.85,0.39,0.2,0.37,1.38
1898,16:50:48:789,21.49,0.99,1.49,2.93,1.87,0.97,1.06,0.74,1.42
1899,16:50:49:791,24.16,0.63,2.61,3.87,3.47,1.56,2.18,0.42,0.21
1900,16:50:50:797,14.6,1.73,1.09,1,5.49,1.58,2.15,0.42,0.12
1901,16:50:51:798,10.94,1,4.61,3.23,2.58,0.89,0.3,0.6,0.15
1902,16:50:52:802,5.99,0.2,3.69,2.65,3.59,2.55,2.92,0.35,2.43
1903,16:50:53:803,18.58,0.91,2.37,1.3,2.27,1.08,0.29,0.24,3.18
1904,16:50:54:807,19.16,1.25,1.56,0.81,0.62,0.97,0.5,0.13,3.34
1905,16:50:55:813,30.72,3.42,0.22,0.31,0.14,0.27,0.11,0.07,3.17
1906,16:50:56:816,26.16,2.36,2.33,2.98,1.86,0.94,0.83,0.96,1.07
1907,16:50:57:818,25.19,2.01,1.65,0.88,4.7,0.52,0.49,0.19,2.45
1908,16:50:58:822,24.45,3.76,6.81,2.37,4.29,3.82,1.28,1.96,0.29
1909,16:50:59:827,19.79,2.04,6.19,1.11,1.24,3.63,3.13,1.24,0.79
1910,16:51:0:827,26.07,3.37,7.43,0.69,1.75,0.47,4.33,3.49,0.3
1911,16:51:1:832,23.61,2.23,5.28,2.4,1.49,1.55,1.2,0.88,0.13
1912,16:51:2:836,19.44,1.62,6.29,3.14,0.6,0.47,0.37,0.28,0.36
1913,16:51:3:839,19.88,2,6.59,4.03,3.41,1.82,0.76,0.88,0.34
1914,16:51:4:844,20.17,2.24,6.02,3.18,4.11,0.85,0.73,0.82,1.19
1915,16:51:5:846,27.53,3.6,4.22,2.55,2.23,0.25,0.85,1.03,0.29
1916,16:51:6:851,19.72,1.71,6.06,3.55,0.32,0.39,0.34,0.48,0.21
1917,16:51:7:859,19.51,1.85,6.4,2.36,1.12,0.57,0.19,0.49,0.39
1918,16:51:8:866,20.24,1.83,6.93,4.2,3.52,1.19,1.81,0.83,0.73
1919,16:51:9:875,19.93,2.2,6.66,3.28,0.51,0.31,0.22,0.56,0.4
1920,16:51:10:881,21.54,2.85,7.57,2.05,0.81,0.27,0.17,0.38,1.05
1921,16:51:11:886,22.76,2.39,7.9,1.53,1.15,0.41,0.33,0.43,1.35
1922,16:51:12:888,28.74,2.7,6.26,2.76,0.88,0.28,0.25,0.39,0.21
1923,16:51:13:893,20.99,2.13,7.64,1.95,1.95,0.47,0.26,0.52,0.48
1924,16:51:14:897,20.41,1.82,7.44,2.31,0.9,0.94,1.36,1.65,0.25
1925,16:51:15:905,21.68,3.02,5.89,2.77,4.32,1.78,3.42,2.12,0.32
1926,16:51:16:914,19.58,1.74,6,2.62,2,0.32,0.37,0.91,0.16
1927,16:51:17:916,19.47,2.38,8.68,1.47,0.87,0.41,0.46,0.45,0.2
1928,16:51:18:919,19.77,2.35,7.09,2.79,1.83,0.48,0.24,0.55,0.37
1929,16:51:19:927,20.24,1.89,6.95,2.22,1.36,0.31,0.29,0.39,0.25
1930,16:51:20:935,21.39,3.09,7.15,1.86,0.44,0.29,0.24,0.43,0.21
1931,16:51:21:943,20.01,1.63,6.12,2.35,0.54,0.59,0.86,0.44,0.14
1932,16:51:22:949,19.44,1.86,5.61,4.4,0.56,0.27,0.18,0.36,0.56
1933,16:51:23:950,19.65,2,7.16,1.94,2.71,0.33,0.27,0.38,0.82
1934,16:51:24:954,11.3,0.57,7.06,3.04,0.29,0.43,0.33,0.64,2.16
1935,16:51:25:963,20.24,2.1,6.76,2.25,1.19,0.43,0.15,0.44,0.6
1936,16:51:26:966,17.3,0.4,6.09,1.68,1.51,0.56,0.23,0.66,0.43
1937,16:51:27:973,22.03,1.17,0.47,0.51,0.38,0.57,0.31,1.93,1.03
1938,16:51:28:976,26.07,1.92,1.92,3.46,2.12,0.99,0.52,1.13,0.47
1939,16:51:29:978,20.14,0.74,0.69,4.94,2.64,0.54,0.29,0.35,0.32
1940,16:51:30:981,21.42,2.4,6.58,3.82,2.39,0.81,0.87,0.35,0.51
1941,16:51:31:984,19.99,0.49,7.81,2.93,2.62,1.11,2.81,0.74,0.25
1942,16:51:32:992,21.31,0.72,6.95,1.92,2.52,0.49,0.21,0.31,0.33
1943,16:51:33:997,19.64,1.34,6.79,1.6,2.67,1.64,0.19,0.27,0.98
1944,16:51:34:998,19.95,0.65,5.85,2.91,2.65,0.52,0.31,0.44,0.82
1945,16:51:36:002,23.31,2.26,3.95,5.57,2.49,1.52,0.4,0.22,1.39
1946,16:51:37:006,22.02,0.71,5.4,2.12,2.94,0.44,0.43,0.35,0.17
1947,16:51:38:015,19.7,1.34,6.84,1.13,2.26,0.7,0.29,0.46,0.6
1948,16:51:39:020,20.17,0.92,7.42,2.64,2.06,0.98,0.71,0.92,0.23
1949,16:51:40:025,19.49,0.87,6.42,2.59,2.21,1.12,0.37,1.62,0.32
1950,16:51:41:030,21.38,2.44,5.99,1.52,2.66,1.24,0.24,0.39,0.68
1951,16:51:42:030,25.24,1.79,4.51,1.68,4.34,0.66,0.57,0.35,0.52
1952,16:51:43:032,24.18,2.84,6.35,1.48,3.01,0.81,0.35,0.27,0.37
1953,16:51:44:035,20.84,0.8,6.61,2.33,2.62,0.98,0.19,0.29,0.17
1954,16:51:45:044,19.6,0.54,6.76,2.64,2.13,1.36,3.05,1.6,0.39
1955,16:51:46:046,21.3,2,6.56,3.29,2.07,1.2,1.53,0.84,0.27
1956,16:51:47:050,19.56,0.37,6.38,1.72,2.89,1.13,0.99,0.43,0.16
1957,16:51:48:052,19.72,0.99,7.35,1.21,3.01,0.66,0.27,0.2,0.51
1958,16:51:49:052,19.67,0.63,7.17,1.9,3.02,0.45,0.55,0.4,0.44
1959,16:51:50:054,19.51,0.62,6.57,2.15,2.8,0.47,0.26,0.23,1.01
1960,16:51:51:058,17.66,1.55,6.03,0.81,3.1,1.44,0.28,0.2,2.35
1961,16:51:52:060,13.73,0.49,5.61,2.97,1.92,0.61,0.82,0.15,0.15
1962,16:51:53:064,5.76,0.24,6.87,1.99,2.32,0.88,0.24,0.19,0.13
1963,16:51:54:064,7.34,0.25,3.74,2.69,1.46,0.59,0.52,0.66,0.29
1964,16:51:55:066,6.73,0.27,0.64,0.63,0.42,0.44,0.77,2.22,0.24
1965,16:51:56:075,10.25,1.47,0.18,0.29,0.16,0.24,0.13,0.2,0.15
1966,16:51:57:081,6.13,0.23,0.69,0.36,0.23,0.33,0.24,0.17,0.22
1967,16:51:58:086,6.25,0.22,0.23,0.36,0.2,0.15,0.21,0.27,0.89
1968,16:51:59:090,11.03,0.38,1.35,0.78,0.22,0.39,0.27,0.13,1.29
1969,16:52:0:090,16.71,0.57,0.21,0.41,0.11,0.23,0.14,0.22,2.38
1970,16:52:1:097,26.26,4.47,0.15,0.35,0.16,0.14,0.17,0.14,0.38
1971,16:52:2:106,20.35,5.05,1.06,0.78,0.45,0.75,0.45,0.82,0.08
1972,16:52:3:108,6.16,0.28,2.55,2.13,0.75,0.66,1.18,1.06,0.17
1973,16:52:4:111,6.39,0.2,3.27,2.85,4.15,2.15,1.29,0.87,0.47
1974,16:52:5:116,6.63,0.2,2.28,0.97,3.7,0.84,0.4,0.23,0.45
1975,16:52:6:126,9.91,1.25,0.23,0.37,0.11,0.17,0.11,0.12,0.19
1976,16:52:7:133,6.23,0.2,0.37,0.44,0.33,0.2,0.09,0.09,0.16
1977,16:52:8:138,6.42,0.19,0.13,0.21,0.15,0.45,0.19,0.11,0.18
1978,16:52:9:139,7.62,0.23,1.42,0.63,0.26,0.37,0.17,0.14,0.28
1979,16:52:10:141,6.03,0.32,0.17,0.3,0.12,0.33,0.21,0.08,0.39
1980,16:52:11:142,9.88,1.32,0.25,0.37,0.14,0.29,0.45,0.11,2.28
1981,16:52:12:147,17.16,1.71,0.61,0.35,0.14,0.5,0.2,0.27,0.7
1982,16:52:13:155,13.29,0.72,0.2,0.37,0.1,0.15,0.17,0.07,0.13
1983,16:52:14:157,12.38,0.38,1.29,0.63,0.21,0.43,0.26,0.09,0.3
1984,16:52:15:157,13.77,0.31,1.26,1.99,1.1,0.76,0.98,2.01,0.24
1985,16:52:16:166,16.61,0.98,0.58,0.91,1.17,1.29,0.52,1.61,0.17
1986,16:52:17:174,14.08,0.34,0.2,2.8,0.61,0.16,0.19,0.26,0.22
1987,16:52:18:182,14.22,0.25,0.19,3.65,0.3,0.38,0.28,0.22,0.3
1988,16:52:19:185,14.51,0.39,0.9,4.55,1.53,0.64,0.37,0.17,0.26
1989,16:52:20:188,14.53,0.37,0.22,4.15,0.38,0.44,0.2,0.1,0.27
1990,16:52:21:194,16.75,1.02,0.18,4.2,0.46,0.47,0.14,0.22,0.28
1991,16:52:22:201,14.41,0.33,0.28,4.18,0.4,0.29,0.2,0.27,0.25
1992,16:52:23:208,14.45,0.48,0.17,4.27,0.54,0.4,0.11,0.39,0.33
1993,16:52:24:210,16.61,1.06,1.07,4.79,1.46,0.38,0.36,0.17,1.05
1994,16:52:25:216,17.79,0.6,0.24,4.6,0.41,0.44,0.14,0.16,0.41
1995,16:52:26:223,15.77,0.58,0.2,4.61,0.26,0.3,0.31,0.15,0.56
1996,16:52:27:223,11.1,0.74,0.19,3.4,0.73,0.45,2.46,0.21,0.09
1997,16:52:28:223,6.27,0.23,0.67,4.11,3.02,0.85,0.19,0.28,0.16
1998,16:52:29:225,7.81,0.37,1.6,3.28,1.4,0.49,0.35,0.41,0.3
1999,16:52:30:226,6.89,0.18,1.68,1,0.59,0.5,0.53,0.38,0.31
2000,16:52:31:227,9.89,0.24,0.18,0.49,0.16,0.18,0.13,0.09,0.12
2001,16:52:32:229,6.05,0.26,0.36,0.54,0.22,0.38,0.25,0.39,0.15
2002,16:52:33:233,6.12,0.19,0.26,0.49,0.14,0.34,0.23,0.14,0.25
2003,16:52:34:235,6.3,0.25,0.83,2.14,0.25,0.42,0.23,0.23,0.3
2004,16:52:35:240,6.21,0.16,0.15,0.41,0.19,0.24,0.24,0.17,0.28
2005,16:52:36:241,10.34,0.34,0.19,0.28,0.06,0.33,0.16,0.13,0.15
2006,16:52:37:240,6.34,0.26,0.13,0.38,0.15,0.33,0.12,0.14,0.1
2007,16:52:38:247,5.74,0.16,0.18,0.32,0.38,0.15,0.17,0.09,0.15
2008,16:52:39:254,6.63,0.21,0.9,1.34,1.46,0.32,0.16,0.2,0.41
2009,16:52:40:260,6.68,0.19,0.16,0.37,0.18,0.24,0.08,0.2,0.48
2010,16:52:41:269,10.09,0.33,0.11,0.43,0.09,0.18,0.23,0.15,0.54
2011,16:52:42:276,18.18,1.8,0.27,0.3,0.31,0.39,0.11,0.15,0.17
2012,16:52:43:280,11.44,0.66,0.24,0.34,0.15,0.29,0.22,0.11,0.73
2013,16:52:44:286,11.01,0.28,0.82,1.26,0.86,0.56,0.22,0.15,0.53
2014,16:52:45:291,13.78,0.48,1.93,2.48,1.94,0.97,2.88,0.56,0.27
2015,16:52:46:296,9.69,0.2,0.42,0.84,1.21,1.04,0.61,0.5,0.15
2016,16:52:47:300,6.37,0.25,1.09,1.58,0.44,0.4,0.25,0.73,0.1
2017,16:52:48:300,6.16,0.22,1.33,0.72,1.57,0.88,0.74,1.23,0.1
2018,16:52:49:301,6.4,0.35,1.11,1.67,0.59,0.48,0.19,0.13,0.29
2019,16:52:50:306,6.49,0.17,0.26,0.3,0.14,0.37,0.16,0.14,0.23
2020,16:52:51:315,9.85,0.3,0.16,0.23,0.23,0.26,0.16,0.09,0.16
2021,16:52:52:319,6.98,0.21,0.26,0.28,0.17,0.23,0.29,0.09,0.08
2022,16:52:53:325,5.92,0.33,0.18,0.28,0.18,0.27,0.23,0.24,0.27
2023,16:52:54:327,6.11,0.21,0.91,1.43,1.08,0.37,0.13,0.2,0.28
2024,16:52:55:331,7.02,0.78,0.22,0.28,0.25,0.36,0.18,0.47,0.39
2025,16:52:56:337,9.87,0.3,0.15,0.32,0.07,0.23,0.15,0.11,0.3
2026,16:52:57:344,6.18,0.33,0.16,0.41,0.17,0.21,0.12,0.08,0.1
2027,16:52:58:347,5.64,0.19,0.29,0.34,0.15,0.21,0.18,0.12,0.26
2028,16:52:59:350,6.84,0.21,0.89,1.46,1.04,0.26,0.23,0.12,0.17
2029,16:53:0:351,7.48,0.38,0.19,0.32,0.18,0.18,0.17,0.11,0.16
2030,16:53:1:356,10.69,0.82,0.2,0.26,0.18,0.29,0.08,0.06,0.23
2031,16:53:2:361,6.49,0.26,0.29,0.44,0.2,0.29,0.13,0.1,0.14
2032,16:53:3:369,6.52,0.18,0.28,0.55,0.5,0.45,0.26,0.18,0.13
2033,16:53:4:371,6.15,0.24,0.96,2.11,0.53,0.37,0.26,0.18,0.18
2034,16:53:5:377,6.64,0.28,0.19,0.29,0.2,0.31,0.2,0.17,0.45
2035,16:53:6:379,9.53,0.28,0.2,0.33,0.27,0.3,0.14,0.22,0.16
2036,16:53:7:384,5.94,0.2,0.18,0.52,0.12,0.15,0.15,0.1,0.32
2037,16:53:8:393,7.13,0.26,0.33,0.46,0.13,0.34,0.08,0.21,0.31
2038,16:53:9:396,6.57,0.15,0.86,1.32,0.92,0.25,0.19,0.25,0.13
2039,16:53:10:398,6.84,0.21,0.18,0.32,0.21,0.29,0.14,0.08,0.19
2040,16:53:11:407,9.76,0.34,0.24,0.34,0.23,0.31,0.33,0.23,2.06
2041,16:53:12:412,19.5,2.03,0.25,0.32,0.1,0.43,0.16,0.16,0.48
2042,16:53:13:413,11.34,0.83,0.1,0.61,0.15,0.22,0.21,0.31,0.24
2043,16:53:14:414,6.19,0.2,0.85,2.07,0.29,0.38,0.15,0.24,0.26
2044,16:53:15:416,7.05,0.27,2.2,1.81,2.29,0.99,1.35,1.6,0.32
2045,16:53:16:420,10,0.39,0.5,0.76,1.18,0.79,0.31,0.4,0.14
2046,16:53:17:427,5.78,0.18,0.24,0.35,0.24,0.21,0.07,0.12,0.14
2047,16:53:18:435,5.86,0.13,0.28,0.46,0.29,0.27,0.21,0.38,0.1
2048,16:53:19:440,6.24,0.27,0.98,1.81,0.54,0.43,0.13,0.13,0.18
2049,16:53:20:448,6.07,0.34,0.14,0.29,0.11,0.32,0.12,0.1,0.22
2050,16:53:21:449,9.83,0.31,0.18,0.3,0.18,0.18,0.11,0.11,0.15
2051,16:53:22:455,5.96,0.14,0.26,0.32,0.16,0.19,0.08,0.3,0.09
2052,16:53:23:460,5.87,0.18,0.18,0.24,0.23,0.25,0.21,0.1,0.29
2053,16:53:24:460,6.02,0.19,0.84,1.6,0.98,0.31,0.24,0.25,0.4
2054,16:53:25:467,6.21,0.22,0.19,0.5,0.17,0.18,0.12,0.09,0.21
2055,16:53:26:472,9.71,0.27,0.17,0.36,0.11,0.26,0.08,0.16,0.14
2056,16:53:27:478,6.26,0.14,0.21,0.41,0.21,0.23,0.09,0.11,0.17
2057,16:53:28:488,6.44,0.27,0.25,0.36,0.14,0.21,0.1,0.07,0.5
2058,16:53:29:494,14.29,0.54,0.95,1.79,0.56,0.4,0.32,0.17,0.39
2059,16:53:30:495,11,0.6,0.27,0.3,0.19,0.32,0.25,0.17,0.24
2060,16:53:31:501,9.74,0.3,0.22,0.57,0.12,0.21,0.09,0.11,0.13
2061,16:53:32:504,6.69,0.2,3.05,1.66,0.59,1.29,0.43,0.36,0.12
2062,16:53:33:510,5.86,0.16,1.37,0.65,1.16,0.9,0.22,0.32,0.15
2063,16:53:34:514,6.38,0.24,1.03,1.96,0.3,0.33,0.17,0.12,0.17
2064,16:53:35:517,6.85,0.26,0.62,0.39,0.19,0.32,0.11,0.16,0.29
2065,16:53:36:524,9.64,0.4,0.17,0.43,0.09,0.19,0.16,0.07,0.08
2066,16:53:37:532,6.25,0.25,0.23,0.42,0.17,0.23,0.19,0.08,0.11
2067,16:53:38:535,6.15,0.2,0.37,0.37,0.22,0.23,0.16,0.25,0.15
2068,16:53:39:538,6.61,0.24,0.83,2.06,0.31,0.29,0.15,0.16,0.25
2069,16:53:40:544,7.03,0.5,0.23,0.19,0.21,0.35,0.17,0.15,0.2
2070,16:53:41:548,10.06,0.52,0.16,0.4,0.24,0.18,0.19,0.1,1.49
2071,16:53:42:549,20.98,1.66,0.32,0.34,0.12,0.21,0.15,0.39,0.11
2072,16:53:43:550,7.91,0.21,0.53,0.34,0.15,0.19,0.11,0.19,0.11
2073,16:53:44:552,6.13,0.25,1.09,2.02,0.26,0.28,0.24,0.13,0.27
2074,16:53:45:561,6.23,0.18,3.1,1.59,2.54,1.07,1.82,2.37,0.15
2075,16:53:46:565,9.45,0.45,0.29,0.47,0.46,0.73,0.24,0.18,0.13
2076,16:53:47:566,6.11,0.18,0.19,0.52,0.12,0.14,0.16,0.11,0.19
2077,16:53:48:572,5.67,0.19,0.15,0.28,0.22,0.27,0.24,0.1,0.09
2078,16:53:49:578,5.62,0.4,0.87,1.76,0.75,0.25,0.19,0.1,0.25
2079,16:53:50:583,6.01,0.2,0.18,0.28,0.2,0.46,0.14,0.09,0.36
2080,16:53:51:585,10.21,0.22,0.18,0.28,0.22,0.16,0.15,0.07,0.16
2081,16:53:52:590,6.2,0.18,0.16,0.18,0.12,0.27,0.13,0.08,0.07
2082,16:53:53:597,5.62,0.22,0.18,0.32,0.09,0.28,0.25,0.1,0.11
2083,16:53:54:602,6.09,0.21,0.91,1.56,0.89,0.4,0.27,0.19,0.17
2084,16:53:55:607,6.38,0.18,0.25,0.35,0.11,0.24,0.13,0.18,0.21
2085,16:53:56:614,9.44,0.18,0.29,0.28,0.15,0.2,0.1,0.07,0.1
2086,16:53:57:616,6.16,0.22,0.22,0.37,0.29,0.23,0.09,0.12,0.14
2087,16:53:58:623,5.84,0.18,0.18,0.46,0.09,0.36,0.23,0.12,0.26
2088,16:53:59:625,6.69,0.2,0.91,2.08,0.35,0.39,0.15,0.09,0.18
2089,16:54:0:626,6.47,0.16,0.19,0.41,0.19,0.23,0.17,0.16,0.21
2090,16:54:1:629,9.63,0.22,0.15,0.39,0.22,0.21,0.08,0.16,0.2
2091,16:54:2:630,6.31,0.28,0.35,0.37,0.18,0.3,0.16,0.12,0.1
2092,16:54:3:634,5.96,0.26,0.26,0.55,0.19,0.28,0.13,0.16,0.29
2093,16:54:4:637,5.86,0.28,0.82,1.62,0.69,0.57,0.16,0.18,0.21
2094,16:54:5:646,6.13,0.3,0.28,0.34,0.16,0.21,0.16,0.21,0.24
2095,16:54:6:648,9.7,0.33,0.18,0.27,0.08,0.33,0.1,0.12,0.18
2096,16:54:7:651,6.14,0.17,0.18,0.26,0.12,0.19,0.06,0.1,0.16
2097,16:54:8:654,5.76,0.11,0.24,0.34,0.13,0.2,0.16,0.11,0.22
2098,16:54:9:660,6.13,0.28,0.86,1.67,0.71,0.32,0.15,0.21,0.15
2099,16:54:10:663,5.8,0.12,0.19,0.46,0.08,0.2,0.15,0.18,0.27
2100,16:54:11:668,10.63,0.23,0.21,0.33,0.17,0.17,0.08,0.1,2.92
2101,16:54:12:673,20.11,1.21,0.26,0.26,0.2,0.19,0.1,0.15,0.11
2102,16:54:13:675,8.63,0.3,0.19,0.31,0.14,0.43,0.14,0.08,0.58
2103,16:54:14:676,15.4,0.57,1.02,2.14,0.64,0.49,0.28,0.16,0.35
2104,16:54:15:676,8.98,0.33,2.11,2.12,1.99,1.24,1.03,2.62,0.2
2105,16:54:16:681,9.46,0.22,0.21,0.52,0.29,1.19,0.17,0.23,0.1
2106,16:54:17:687,5.88,0.2,1.59,1.49,0.39,1.01,1.88,1.04,0.09
2107,16:54:18:691,5.88,0.28,1.08,0.29,0.27,1.02,0.21,0.26,0.25
2108,16:54:19:694,6.13,0.28,0.82,2.16,0.23,0.37,0.2,0.1,0.11
2109,16:54:20:701,5.93,0.31,0.17,0.23,0.15,0.38,0.09,0.13,0.21
2110,16:54:21:709,9.91,0.34,0.2,0.18,0.14,0.19,0.14,0.21,0.14
2111,16:54:22:717,5.99,0.3,0.24,0.22,0.22,0.2,0.15,0.14,0.37
2112,16:54:23:719,7.86,0.19,0.21,0.3,0.09,0.28,0.09,0.2,0.11
2113,16:54:24:724,5.69,0.27,1.01,2.11,0.27,0.22,0.25,0.13,0.23
2114,16:54:25:726,6.21,0.21,0.14,0.27,0.11,0.29,0.12,0.16,0.35
2115,16:54:26:731,9.39,0.22,0.74,0.54,0.18,0.39,0.31,0.13,0.12
2116,16:54:27:737,6.38,0.24,0.16,0.36,0.21,0.18,0.09,0.07,0.16
2117,16:54:28:744,5.78,0.17,0.14,0.33,0.22,0.25,0.1,0.2,0.19
2118,16:54:29:745,6.52,0.17,0.83,1.91,0.33,0.3,0.3,0.08,0.33
2119,16:54:30:749,6.88,0.22,0.16,0.38,0.11,0.3,0.29,0.17,0.29
2120,16:54:31:753,10.13,0.38,0.27,0.26,0.15,0.19,0.13,0.1,0.13
2121,16:54:32:758,5.9,0.21,0.48,0.34,0.13,0.29,0.13,0.11,0.09
2122,16:54:33:762,5.79,0.23,0.47,0.25,0.16,0.28,0.16,0.2,0.16
2123,16:54:34:764,6.98,0.3,0.96,2.01,0.28,0.25,0.25,0.25,0.36
2124,16:54:35:767,7.25,0.18,0.11,0.34,0.11,0.26,0.14,0.09,0.28
2125,16:54:36:769,9.73,0.21,0.2,0.22,0.16,0.28,0.11,0.05,0.68
2126,16:54:37:773,11.19,0.92,0.28,0.42,0.25,0.13,0.28,0.22,0.51
2127,16:54:38:775,8.42,0.48,0.2,0.39,0.28,0.3,0.48,0.16,0.26
2128,16:54:39:778,6.33,0.25,0.91,1.71,0.62,0.37,0.28,0.17,0.1
2129,16:54:40:781,6.35,0.12,0.95,0.87,0.82,0.89,0.73,0.74,0.79
2130,16:54:41:788,11.83,0.73,0.5,0.6,0.44,0.44,0.45,0.34,0.4
2131,16:54:42:792,18.37,1.34,0.27,0.24,0.16,0.31,0.21,0.1,0.62
2132,16:54:43:800,11.82,0.38,0.21,0.72,0.1,0.15,0.12,0.12,0.26
2133,16:54:44:808,6.1,0.17,1.08,1.71,0.88,0.81,1.12,0.4,0.29
2134,16:54:45:811,7.66,0.17,3.05,3.33,2.23,0.94,1.52,0.52,0.3
2135,16:54:46:817,17.53,1.66,0.35,0.81,1.17,0.53,1.07,0.87,0.3
2136,16:54:47:821,22.23,1.48,0.22,0.34,0.13,0.19,0.12,0.22,0.23
2137,16:54:48:829,16.16,1.14,0.31,0.46,0.16,0.3,0.8,0.15,0.1
2138,16:54:49:836,7.04,0.25,2.38,2.82,3.04,1.06,0.49,0.98,1.11
2139,16:54:50:840,13.65,1.31,4.76,3.75,2.62,0.64,2.04,0.44,0.28
2140,16:54:51:844,10.08,0.42,3.55,2.3,2.51,0.25,0.33,0.17,0.15
2141,16:54:52:848,10.77,0.32,0.37,0.62,0.18,0.47,0.15,0.15,0.08
2142,16:54:53:853,5.92,0.21,1.94,1.61,1.27,0.42,0.31,0.33,0.11
2143,16:54:54:862,6.45,0.22,1.55,1.47,0.25,0.41,0.25,0.23,0.24
2144,16:54:55:867,6.31,0.2,1.82,1.17,0.84,0.27,0.2,0.83,0.18
2145,16:54:56:867,12.41,0.36,0.18,0.36,0.17,0.22,0.11,0.11,0.11
2146,16:54:57:874,6.27,0.24,0.25,0.35,0.15,0.28,0.13,0.3,0.09
2147,16:54:58:880,5.77,0.16,0.22,0.25,0.1,0.36,0.19,0.16,1.13
2148,16:54:59:884,17.6,1.08,1.59,3.32,0.74,0.24,0.24,0.36,0.94
2149,16:55:0:888,12.2,1.07,0.18,0.28,0.17,0.35,0.13,0.09,0.18
2150,16:55:1:893,19.48,1.28,0.16,0.37,0.14,0.29,0.07,0.08,0.24
2151,16:55:2:900,6.4,0.26,2.53,2.18,1.13,0.63,1.05,1,0.11
2152,16:55:3:904,5.78,0.19,1.19,1.34,0.88,1.2,0.22,0.73,0.38
2153,16:55:4:910,7.45,0.44,3.66,4.51,1.66,0.93,0.22,0.13,0.11
2154,16:55:5:915,5.97,0.16,0.23,0.4,0.18,0.23,0.13,0.21,0.2
2155,16:55:6:920,9.02,0.54,0.19,0.39,0.08,0.18,0.11,0.1,0.19
2156,16:55:7:929,6.54,0.19,0.41,0.34,0.29,0.37,0.33,0.27,0.25
2157,16:55:8:930,7.98,0.33,0.26,0.31,0.26,0.36,0.16,0.07,0.27
2158,16:55:9:931,6.16,0.21,0.86,1.25,0.92,0.24,0.26,0.11,0.26
2159,16:55:10:936,6.07,0.13,0.32,0.54,0.2,0.34,0.18,0.14,1.18
2160,16:55:11:938,12.24,0.99,0.91,0.27,0.28,0.32,0.28,0.17,0.8
2161,16:55:12:948,16.06,0.9,0.25,0.27,0.14,0.33,0.12,0.16,0.34
2162,16:55:13:952,8.75,0.27,0.18,0.33,0.11,0.38,0.1,0.17,0.1
2163,16:55:14:955,5.85,0.28,1.1,1.26,0.95,0.95,1.45,0.84,0.22
2164,16:55:15:962,6.16,0.24,1.61,2.58,2.49,1.19,0.73,1.42,0.38
2165,16:55:16:962,8.89,0.31,0.34,0.83,0.35,0.45,0.53,0.14,0.19
2166,16:55:17:966,6.66,0.27,0.19,0.49,0.16,0.16,0.07,0.16,0.19
2167,16:55:18:973,5.82,0.23,0.11,0.34,0.18,0.33,0.21,0.11,0.3
2168,16:55:19:974,6.23,0.25,0.86,0.91,1.09,0.29,0.12,0.1,0.22
2169,16:55:20:983,5.98,0.22,0.29,0.48,0.29,0.34,0.23,0.1,0.19
2170,16:55:21:985,8.16,0.22,0.17,0.35,0.1,0.2,0.12,0.15,0.13
2171,16:55:22:989,6.68,0.29,0.14,0.34,0.2,0.14,0.22,0.19,0.21
2172,16:55:23:994,6.29,0.29,0.27,0.37,0.13,0.16,0.19,0.16,0.24
