AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.3.521.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,1000 milli-seconds
Profile Start Time:,Sep-02-2026_01-57-22,
Profile Duration:,4000 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
875,2:12:1:725,   23.68,    2.88,    3.85,    2.23,    4.20,    4.24,    2.68
876,2:12:2:728,   27.37,    3.34,    4.13,    2.68,    3.84,    3.89,    3.19
877,2:12:3:730,   24.90,    2.87,    4.19,    2.25,    4.21,    4.59,    2.68
878,2:12:4:736,   26.43,    3.12,    4.09,    2.10,    4.08,    3.89,    2.58
879,2:12:5:741,   24.84,    2.91,    4.10,    1.89,    4.41,    5.02,    2.36
880,2:12:6:742,   28.14,    3.28,    4.30,    2.47,    4.14,    4.14,    2.89
881,2:12:7:749,   28.07,    3.20,    5.36,    1.47,    4.53,    4.82,    2.42
882,2:12:8:755,   28.27,    2.94,    5.95,    1.49,    4.29,    5.45,    2.27
883,2:12:9:760,   22.68,    1.33,    4.23,    1.14,    4.28,    5.06,    1.65
884,2:12:10:770,   24.46,    1.94,    4.16,    1.84,    4.31,    4.37,    1.82
885,2:12:11:772,   23.04,    1.58,    4.86,    1.10,    4.44,    4.88,    1.34
886,2:12:12:776,   28.23,    3.02,    6.12,    1.72,    4.43,    4.58,    2.26
887,2:12:13:784,   27.24,    2.37,    4.43,    1.87,    4.31,    4.71,    2.28
888,2:12:14:784,   24.62,    1.49,    3.51,    1.24,    4.42,    5.80,    1.40
889,2:12:15:787,   27.10,    3.23,    4.90,    1.61,    4.64,    5.30,    2.31
890,2:12:16:792,   24.40,    2.91,    3.90,    2.13,    4.40,    4.60,    2.51
891,2:12:17:793,   27.32,    3.08,    4.51,    1.79,    4.05,    4.00,    2.53
892,2:12:18:799,   26.84,    3.29,    5.01,    1.41,    4.50,    4.25,    2.19
893,2:12:19:807,   28.70,    3.16,    5.60,    1.51,    4.31,    4.91,    2.28
894,2:12:20:813,   23.07,    1.41,    2.24,    1.37,    4.05,    5.45,    1.60
895,2:12:21:822,   27.43,    2.60,    5.50,    1.93,    4.88,    5.41,    2.34
896,2:12:22:825,   28.34,    3.23,    5.00,    2.47,    4.72,    4.11,    2.78
897,2:12:23:828,   25.45,    3.05,    4.28,    2.23,    4.33,    4.81,    2.58
898,2:12:24:834,   26.95,    1.47,    6.25,    1.02,    4.13,    4.46,    1.37
899,2:12:25:841,   27.97,    1.64,    7.03,    1.16,    4.37,    6.49,    1.49
900,2:12:26:848,   27.13,    1.54,    6.84,    1.01,    4.12,    7.10,    1.22
901,2:12:27:857,   28.88,    2.21,    6.80,    1.90,    4.03,    7.07,    2.12
902,2:12:28:865,   24.97,    1.31,    7.57,    1.00,    4.28,    6.58,    1.14
903,2:12:29:873,   27.66,    1.59,    7.18,    1.11,    4.22,    4.50,    1.32
904,2:12:30:878,   27.36,    2.06,    6.57,    1.70,    4.07,    7.03,    1.90
905,2:12:31:883,   24.15,    1.37,    5.82,    1.06,    4.24,    6.01,    1.26
906,2:12:32:885,   28.71,    2.09,    6.79,    1.78,    4.03,    5.59,    2.07
907,2:12:33:889,   24.36,    2.66,    6.88,    2.47,    4.20,    6.92,    2.70
908,2:12:34:898,   15.49,    0.41,    8.67,    0.21,    2.74,    2.86,    0.33
909,2:12:35:898,   20.06,    0.23,    7.56,    0.05,    0.12,    0.65,    0.14
910,2:12:36:901,   21.25,    0.66,    7.24,    0.19,    0.07,    6.85,    0.33
911,2:12:37:902,   20.94,    0.44,    7.40,    0.11,    0.18,    7.35,    0.30
912,2:12:38:904,   13.61,    0.14,    0.74,    0.04,    0.25,    7.26,    0.10
913,2:12:39:904,   16.47,    0.47,    1.43,    0.32,    0.07,    8.13,    0.43
914,2:12:40:911,   21.35,    0.33,    7.59,    0.05,    0.24,    8.22,    0.17
915,2:12:41:912,   23.37,    0.92,    7.57,    0.28,    0.28,    7.62,    0.53
916,2:12:42:914,   18.86,    0.51,    6.77,    0.29,    0.89,    7.56,    0.50
917,2:12:43:921,   21.32,    0.38,    7.53,    0.13,    1.06,    4.48,    0.23
918,2:12:44:921,   22.04,    0.57,    7.60,    0.33,    0.17,    7.67,    0.45
919,2:12:45:929,   21.23,    0.39,    7.44,    0.06,    0.22,    7.59,    0.22
920,2:12:46:935,   21.51,    0.52,    7.58,    0.09,    0.10,    7.62,    0.20
921,2:12:47:943,   21.34,    0.34,    7.63,    0.08,    0.10,    7.64,    0.20
922,2:12:48:950,   21.07,    0.29,    7.54,    0.06,    0.13,    7.62,    0.17
923,2:12:49:956,   22.38,    0.61,    7.67,    0.32,    0.07,    7.69,    0.49
924,2:12:50:964,   21.20,    0.25,    7.74,    0.05,    0.30,    7.69,    0.16
925,2:12:51:966,   23.02,    0.85,    7.73,    0.33,    0.08,    7.74,    0.58
926,2:12:52:971,   21.64,    0.38,    7.69,    0.12,    0.35,    7.73,    0.24
927,2:12:53:980,   21.25,    0.33,    7.60,    0.09,    0.22,    7.65,    0.16
928,2:12:54:984,   21.94,    0.45,    7.64,    0.22,    0.08,    7.71,    0.38
929,2:12:55:989,   21.85,    0.61,    7.68,    0.16,    0.20,    7.72,    0.28
930,2:12:56:997,   21.77,    0.42,    7.74,    0.06,    0.17,    7.70,    0.24
931,2:12:58:000,   21.43,    0.35,    7.64,    0.07,    0.14,    7.79,    0.24
932,2:12:59:006,   21.63,    0.38,    7.75,    0.06,    0.16,    7.71,    0.20
933,2:13:0:012,   21.47,    0.29,    7.68,    0.08,    0.08,    7.68,    0.21
934,2:13:1:017,   22.65,    0.64,    7.71,    0.39,    0.09,    7.72,    0.52
935,2:13:2:018,   22.83,    0.88,    7.76,    0.31,    0.32,    7.75,    0.51
936,2:13:3:018,   23.09,    1.43,    6.81,    0.43,    0.32,    7.72,    0.95
937,2:13:4:024,   24.16,    1.30,    7.76,    0.59,    0.57,    7.36,    0.92
938,2:13:5:025,   24.73,    2.12,    7.62,    0.23,    0.54,    7.66,    1.04
939,2:13:6:024,   24.81,    1.56,    7.68,    0.73,    0.29,    7.63,    1.11
940,2:13:7:025,   27.77,    1.78,    7.57,    1.21,    0.73,    7.60,    1.28
941,2:13:8:026,   22.52,    1.21,    4.98,    0.56,    2.69,    7.52,    0.53
942,2:13:9:034,   18.59,    0.30,    6.69,    0.08,    2.45,    7.45,    0.18
943,2:13:10:037,   18.88,    0.25,    7.24,    0.07,    3.60,    0.67,    0.16
944,2:13:11:038,   16.48,    0.40,    2.20,    0.19,    3.72,    1.04,    0.36
945,2:13:12:048,   12.66,    0.48,    1.96,    0.27,    1.61,    5.37,    0.41
946,2:13:13:048,    8.33,    0.92,    0.99,    0.64,    0.26,    4.05,    0.77
947,2:13:14:050,   26.78,    2.13,    5.76,    1.69,    1.10,    1.32,    1.94
948,2:13:15:055,   28.39,    1.60,    6.39,    1.23,    4.41,    5.17,    1.52
949,2:13:16:055,   30.39,    2.21,    7.43,    1.72,    4.41,    7.84,    2.03
950,2:13:17:059,   22.98,    0.90,    7.57,    0.40,    4.38,    7.40,    0.57
951,2:13:18:067,   22.22,    0.57,    7.69,    0.32,    0.35,    7.52,    0.42
952,2:13:19:071,   22.43,    0.58,    7.75,    0.33,    0.28,    7.69,    0.45
953,2:13:20:075,   22.87,    0.79,    7.82,    0.39,    0.26,    7.69,    0.51
954,2:13:21:082,   22.16,    0.55,    7.72,    0.29,    0.37,    7.61,    0.40
955,2:13:22:087,   22.16,    0.64,    7.69,    0.20,    0.24,    7.69,    0.34
956,2:13:23:092,   21.86,    0.45,    7.72,    0.20,    0.18,    7.67,    0.31
957,2:13:24:097,   22.39,    0.61,    7.70,    0.32,    0.23,    7.65,    0.45
958,2:13:25:100,   24.93,    1.22,    7.65,    0.78,    0.21,    7.67,    0.91
959,2:13:26:105,   21.61,    0.39,    7.52,    0.13,    1.21,    7.68,    0.26
960,2:13:27:110,   22.52,    0.77,    7.54,    0.29,    0.12,    7.67,    0.40
961,2:13:28:113,   21.47,    0.28,    7.68,    0.07,    0.34,    7.66,    0.17
962,2:13:29:117,   21.74,    0.36,    7.73,    0.13,    0.15,    7.66,    0.19
963,2:13:30:126,   22.45,    0.59,    7.67,    0.32,    0.18,    7.67,    0.46
964,2:13:31:135,   21.61,    0.32,    7.71,    0.06,    0.34,    7.66,    0.20
965,2:13:32:139,   21.72,    0.41,    7.71,    0.05,    0.12,    7.74,    0.24
966,2:13:33:149,   21.50,    0.25,    7.73,    0.06,    0.08,    7.66,    0.18
967,2:13:34:153,   21.67,    0.26,    7.74,    0.06,    0.16,    7.76,    0.19
968,2:13:35:156,   23.72,    1.07,    7.67,    0.59,    0.10,    7.74,    0.79
969,2:13:36:160,   23.21,    0.69,    7.68,    0.27,    0.51,    7.74,    0.51
970,2:13:37:161,   16.58,    0.36,    2.19,    0.16,    0.66,    7.72,    0.31
971,2:13:38:165,   20.31,    0.36,    5.72,    0.09,    0.47,    8.16,    0.24
972,2:13:39:169,   21.53,    0.25,    7.74,    0.05,    0.12,    8.03,    0.14
973,2:13:40:169,   22.74,    0.71,    7.75,    0.34,    0.07,    7.84,    0.52
974,2:13:41:175,   21.69,    0.25,    7.80,    0.05,    0.25,    7.72,    0.15
975,2:13:42:182,   22.76,    0.66,    7.68,    0.11,    0.07,    7.78,    0.44
976,2:13:43:186,   21.90,    0.37,    7.78,    0.09,    0.41,    7.77,    0.17
977,2:13:44:188,   21.78,    0.35,    7.76,    0.07,    0.16,    7.78,    0.17
978,2:13:45:188,   23.86,    1.03,    7.75,    0.63,    0.11,    7.82,    0.81
979,2:13:46:193,   22.12,    0.42,    7.76,    0.13,    0.51,    7.75,    0.25
980,2:13:47:198,   21.85,    0.48,    7.74,    0.08,    0.26,    7.68,    0.18
981,2:13:48:203,   21.86,    0.30,    7.79,    0.08,    0.08,    7.74,    0.17
982,2:13:49:211,   21.78,    0.35,    7.82,    0.07,    0.14,    7.74,    0.23
983,2:13:50:219,   22.65,    0.65,    7.75,    0.30,    0.06,    7.70,    0.45
984,2:13:51:224,   21.69,    0.31,    7.72,    0.07,    0.25,    7.78,    0.18
985,2:13:52:225,   21.89,    0.35,    7.78,    0.11,    0.08,    7.81,    0.30
986,2:13:53:226,   15.39,    0.12,    9.25,    0.05,    0.28,    7.47,    0.10
987,2:13:54:235,   15.41,    0.13,    9.41,    0.06,    0.13,    0.30,    0.11
988,2:13:55:242,   19.93,    0.94,    9.17,    0.49,    0.08,    0.27,    0.68
989,2:13:56:248,   21.37,    0.36,    8.02,    0.14,    0.45,    2.75,    0.23
990,2:13:57:257,   18.79,    0.31,    8.95,    0.09,    0.13,    6.89,    0.25
991,2:13:58:265,   22.54,    0.42,    7.88,    0.08,    0.62,    3.00,    0.17
992,2:13:59:271,   21.92,    0.27,    7.87,    0.06,    0.35,    8.00,    0.13
993,2:14:0:272,   22.61,    0.70,    7.11,    0.42,    0.07,    8.00,    0.49
994,2:14:1:281,   20.31,    0.38,    6.07,    0.08,    0.30,    7.95,    0.22
995,2:14:2:281,   14.88,    0.11,    0.25,    0.03,    0.33,    8.08,    0.10
996,2:14:3:288,   15.26,    0.11,    0.41,    0.04,    0.08,    8.42,    0.15
997,2:14:4:290,   15.02,    0.10,    0.21,    0.03,    0.17,    8.60,    0.09
998,2:14:5:296,   18.14,    0.86,    2.57,    0.54,    0.07,    8.63,    0.72
999,2:14:6:297,   15.93,    0.22,    6.78,    0.13,    0.46,    6.55,    0.21
1000,2:14:7:305,   15.76,    0.19,    8.10,    0.06,    0.23,    1.59,    0.13
1001,2:14:8:305,   15.89,    0.15,    8.12,    0.04,    0.13,    0.28,    0.13
1002,2:14:9:309,   12.89,    0.20,    5.73,    0.11,    0.16,    0.47,    0.19
1003,2:14:10:317,    5.44,    0.61,    0.62,    0.33,    0.12,    1.11,    0.61
1004,2:14:11:320,   25.21,    2.39,    4.86,    1.88,    0.36,    0.84,    2.27
1005,2:14:12:322,   22.52,    1.04,    4.04,    0.81,    4.38,    3.90,    1.04
1006,2:14:13:322,   23.42,    1.04,    4.67,    0.87,    4.48,    4.89,    1.09
1007,2:14:14:327,   19.19,    1.22,    4.44,    0.97,    4.65,    4.19,    1.21
1008,2:14:15:328,   15.31,    0.30,    0.52,    0.17,    1.14,    4.80,    0.27
1009,2:14:16:331,   16.92,    0.44,    3.25,    0.21,    0.19,    7.50,    0.56
1010,2:14:17:337,    4.31,    0.32,    1.57,    0.08,    0.80,    4.48,    0.20
1011,2:14:18:347,   22.28,    2.45,    3.40,    1.90,    0.13,    0.38,    2.14
1012,2:14:19:355,   22.93,    1.20,    6.31,    0.87,    3.55,    4.05,    1.06
1013,2:14:20:364,   17.46,    1.04,    3.41,    0.81,    4.39,    2.28,    1.25
1014,2:14:21:366,   15.69,    1.85,    2.10,    1.48,    3.69,    2.21,    1.75
1015,2:14:22:371,   24.89,    2.57,    4.56,    2.05,    2.64,    2.28,    2.54
1016,2:14:23:372,   26.26,    2.51,    4.46,    1.94,    4.15,    3.76,    2.21
1017,2:14:24:378,   25.37,    1.50,    5.59,    1.16,    4.34,    4.90,    1.36
1018,2:14:25:385,   24.14,    2.57,    3.79,    1.94,    4.60,    4.46,    2.34
1019,2:14:26:390,   23.36,    1.24,    5.21,    0.98,    4.07,    4.21,    1.27
1020,2:14:27:393,   21.90,    1.23,    3.72,    0.98,    4.44,    3.69,    1.25
1021,2:14:28:400,   21.43,    1.27,    3.63,    0.92,    4.42,    4.17,    1.26
1022,2:14:29:406,   20.93,    1.41,    3.56,    0.95,    4.28,    4.16,    1.30
1023,2:14:30:407,   15.26,    1.82,    2.53,    1.66,    4.24,    2.99,    1.83
1024,2:14:31:408,   21.47,    2.41,    3.58,    1.89,    2.45,    2.10,    2.20
1025,2:14:32:414,   26.21,    1.37,    5.62,    1.08,    3.12,    3.27,    1.23
1026,2:14:33:418,   27.23,    1.67,    5.46,    1.22,    4.60,    5.17,    1.52
1027,2:14:34:418,   22.05,    1.69,    5.59,    1.23,    4.77,    5.55,    1.57
1028,2:14:35:418,   27.18,    2.63,    6.06,    2.09,    2.27,    3.84,    2.40
1029,2:14:36:426,   24.72,    2.72,    4.43,    2.15,    4.50,    4.06,    2.50
1030,2:14:37:430,   23.46,    1.25,    5.84,    0.96,    4.17,    3.86,    1.19
1031,2:14:38:438,   20.86,    1.13,    3.43,    0.79,    4.62,    3.04,    1.12
1032,2:14:39:446,   20.86,    1.15,    2.40,    0.83,    4.29,    3.68,    1.13
1033,2:14:40:455,   19.94,    1.71,    3.43,    1.43,    4.31,    4.70,    1.67
1034,2:14:41:456,   12.25,    1.64,    2.01,    1.23,    3.75,    2.41,    1.55
1035,2:14:42:466,   25.15,    2.17,    5.43,    1.95,    1.32,    1.96,    2.20
1036,2:14:43:470,   22.09,    1.07,    4.91,    0.82,    4.22,    3.21,    1.02
1037,2:14:44:476,   10.28,    0.81,    1.03,    0.57,    4.38,    3.76,    0.76
1038,2:14:45:484,   25.68,    3.16,    4.28,    2.56,    2.44,    1.20,    2.93
1039,2:14:46:490,   22.72,    1.05,    6.88,    0.74,    3.97,    4.24,    1.02
1040,2:14:47:493,   23.22,    1.15,    6.25,    0.89,    4.55,    1.77,    1.14
1041,2:14:48:496,   21.80,    1.45,    7.42,    1.22,    4.63,    2.73,    1.46
1042,2:14:49:505,   16.01,    0.32,    7.96,    0.17,    2.25,    1.98,    0.25
1043,2:14:50:507,   14.76,    0.31,    6.78,    0.12,    0.19,    0.42,    0.20
1044,2:14:51:507,    3.49,    0.43,    0.51,    0.13,    0.11,    0.85,    0.34
1045,2:14:52:512,   25.01,    2.59,    4.73,    1.94,    0.12,    0.50,    2.54
1046,2:14:53:521,   26.21,    1.43,    5.20,    1.11,    3.89,    3.47,    1.35
1047,2:14:54:525,   25.72,    2.86,    4.04,    2.27,    4.78,    5.63,    2.65
1048,2:14:55:527,   24.98,    2.86,    4.45,    2.14,    4.20,    4.24,    2.60
1049,2:14:56:527,   23.12,    1.98,    4.03,    1.57,    4.00,    3.94,    1.71
1050,2:14:57:528,   25.30,    2.20,    3.76,    1.88,    4.07,    3.41,    2.26
1051,2:14:58:534,   19.59,    1.83,    2.87,    1.66,    4.39,    4.55,    1.86
1052,2:14:59:541,   13.33,    1.27,    1.50,    1.01,    3.54,    2.87,    1.20
1053,2:15:0:548,   24.98,    2.93,    4.13,    2.31,    2.70,    1.76,    2.67
1054,2:15:1:555,   23.45,    2.05,    3.44,    1.55,    4.09,    3.84,    1.71
1055,2:15:2:556,   25.72,    2.82,    3.81,    2.23,    4.33,    4.14,    2.65
1056,2:15:3:563,   23.28,    1.46,    3.71,    1.19,    4.36,    4.53,    1.45
1057,2:15:4:571,   23.16,    1.57,    3.85,    1.22,    4.46,    4.92,    1.52
1058,2:15:5:577,   22.05,    1.53,    3.40,    1.06,    4.44,    4.11,    1.39
1059,2:15:6:583,   22.60,    1.74,    3.64,    1.36,    4.32,    4.30,    1.69
1060,2:15:7:590,    9.57,    1.39,    1.52,    1.14,    4.23,    3.17,    1.34
1061,2:15:8:590,   22.92,    2.46,    4.09,    1.89,    1.15,    1.52,    2.22
1062,2:15:9:591,   21.42,    1.55,    3.81,    1.32,    3.71,    3.55,    1.49
1063,2:15:10:597,   14.83,    1.48,    1.89,    1.16,    3.99,    3.49,    1.32
1064,2:15:11:606,   25.19,    2.86,    4.71,    2.35,    2.97,    1.99,    2.35
1065,2:15:12:610,   17.72,    1.08,    2.50,    1.19,    4.01,    3.24,    1.23
1066,2:15:13:616,   29.69,    3.17,    4.08,    2.98,    3.90,    2.05,    3.76
1067,2:15:14:621,   12.87,    0.79,    1.17,    0.80,    5.06,    4.74,    1.44
1068,2:15:15:627,   24.44,    3.01,    3.98,    2.32,    3.10,    1.26,    2.64
1069,2:15:16:635,   26.61,    3.27,    4.24,    2.27,    4.04,    4.00,    2.85
1070,2:15:17:641,   24.67,    2.11,    4.19,    1.47,    4.28,    4.28,    1.88
1071,2:15:18:650,   25.10,    2.97,    4.40,    2.33,    4.45,    4.22,    2.75
1072,2:15:19:656,   25.93,    3.27,    4.03,    2.23,    3.99,    3.96,    2.90
1073,2:15:20:657,   23.64,    2.04,    4.67,    1.41,    4.26,    4.17,    1.79
1074,2:15:21:662,   26.14,    2.79,    4.28,    2.28,    4.30,    3.49,    2.61
1075,2:15:22:667,   22.18,    1.04,    1.53,    0.80,    4.31,    4.43,    1.00
1076,2:15:23:670,   24.36,    1.47,    5.66,    1.22,    4.51,    6.87,    1.42
1077,2:15:24:673,   22.66,    1.11,    4.82,    0.90,    4.61,    3.76,    1.10
1078,2:15:25:683,   21.83,    1.16,    2.35,    0.96,    4.45,    3.87,    1.19
1079,2:15:26:690,   21.35,    1.24,    3.16,    0.97,    4.18,    5.73,    1.15
1080,2:15:27:691,    9.98,    0.83,    1.00,    0.65,    4.20,    4.61,    0.80
1081,2:15:28:690,   25.54,    2.66,    4.50,    2.43,    2.34,    1.12,    2.52
1082,2:15:29:697,   22.56,    1.15,    4.99,    0.91,    4.13,    3.68,    1.08
1083,2:15:30:704,   14.06,    0.87,    1.70,    0.66,    4.51,    3.77,    0.96
1084,2:15:31:706,   21.45,    2.62,    3.21,    2.21,    3.22,    2.19,    2.48
1085,2:15:32:709,   25.23,    3.06,    3.91,    2.56,    3.59,    3.37,    2.90
1086,2:15:33:716,   25.47,    3.13,    4.09,    2.38,    4.00,    4.01,    2.73
1087,2:15:34:722,   25.36,    2.92,    4.20,    2.40,    3.95,    3.97,    2.72
1088,2:15:35:730,   25.53,    3.16,    4.02,    2.51,    4.30,    4.13,    2.84
1089,2:15:36:730,   17.07,    1.03,    3.52,    0.66,    4.11,    4.20,    0.92
1090,2:15:37:736,   16.04,    1.75,    2.24,    1.31,    3.57,    2.03,    1.54
1091,2:15:38:736,   24.96,    2.07,    4.51,    1.60,    3.03,    2.37,    1.96
1092,2:15:39:740,   22.31,    1.13,    2.68,    0.88,    4.38,    4.48,    1.25
1093,2:15:40:748,   21.87,    1.53,    1.97,    1.21,    4.47,    5.55,    1.46
1094,2:15:41:751,   20.96,    1.32,    3.69,    0.91,    4.27,    5.17,    1.27
1095,2:15:42:756,   13.98,    1.49,    1.85,    1.11,    4.19,    2.75,    1.35
1096,2:15:43:761,   24.01,    2.82,    3.67,    2.24,    2.90,    1.85,    2.54
1097,2:15:44:771,   25.86,    2.21,    4.79,    2.05,    3.86,    3.69,    2.27
1098,2:15:45:780,   27.07,    2.79,    3.64,    2.72,    4.27,    3.04,    2.92
1099,2:15:46:783,   11.05,    0.91,    1.23,    0.72,    4.04,    4.39,    0.86
1100,2:15:47:787,   25.37,    2.92,    4.44,    2.32,    2.46,    1.30,    2.64
1101,2:15:48:794,   25.28,    2.92,    3.99,    2.37,    4.17,    3.87,    2.70
1102,2:15:49:797,   23.91,    2.73,    3.92,    2.13,    4.07,    3.95,    2.49
1103,2:15:50:806,   28.93,    3.09,    4.84,    2.38,    4.07,    3.79,    3.25
1104,2:15:51:808,   27.47,    3.25,    4.23,    2.75,    4.48,    4.90,    3.11
1105,2:15:52:811,   23.07,    1.30,    5.84,    1.02,    4.60,    4.31,    1.24
1106,2:15:53:812,   22.39,    1.43,    4.01,    1.01,    4.58,    2.74,    1.37
1107,2:15:54:816,   20.34,    1.05,    4.10,    0.70,    4.41,    3.65,    1.08
1108,2:15:55:823,   18.22,    1.44,    1.87,    1.09,    4.31,    2.91,    1.34
1109,2:15:56:831,   14.11,    1.45,    1.91,    1.05,    3.64,    3.27,    1.23
1110,2:15:57:832,   26.15,    3.25,    4.31,    2.72,    2.86,    1.91,    3.08
1111,2:15:58:836,   25.99,    3.12,    4.00,    2.60,    4.09,    4.17,    2.85
1112,2:15:59:841,   25.07,    3.04,    4.33,    2.41,    4.07,    4.29,    2.87
1113,2:16:0:847,   26.08,    3.09,    4.15,    2.31,    4.01,    4.01,    2.68
1114,2:16:1:853,   24.34,    2.93,    4.06,    2.25,    4.17,    4.49,    2.62
1115,2:16:2:859,   25.44,    2.69,    3.42,    2.21,    3.99,    3.76,    2.59
1116,2:16:3:868,   20.33,    0.79,    4.28,    0.56,    4.33,    4.88,    0.71
1117,2:16:4:869,   11.16,    1.05,    1.30,    0.90,    4.28,    3.26,    1.03
1118,2:16:5:872,   25.30,    3.07,    3.60,    2.42,    2.47,    1.15,    2.79
1119,2:16:6:876,   25.68,    3.07,    4.16,    2.40,    3.83,    4.14,    2.86
1120,2:16:7:885,   23.80,    2.00,    5.39,    1.66,    4.06,    4.18,    1.90
1121,2:16:8:892,   25.57,    3.08,    4.35,    2.35,    4.44,    2.42,    2.76
1122,2:16:9:898,   22.21,    1.25,    2.49,    0.92,    4.10,    4.00,    1.22
1123,2:16:10:906,   20.66,    1.07,    2.65,    0.79,    4.45,    6.07,    0.95
1124,2:16:11:909,   21.23,    1.38,    2.42,    0.98,    4.31,    4.29,    1.29
1125,2:16:12:911,   18.15,    1.24,    2.43,    0.94,    4.34,    4.76,    1.15
1126,2:16:13:920,   13.32,    1.19,    1.31,    0.92,    3.68,    3.10,    1.09
1127,2:16:14:921,   24.82,    2.75,    3.98,    2.06,    2.76,    1.99,    2.39
1128,2:16:15:928,   21.09,    1.16,    4.25,    0.76,    4.19,    3.87,    1.08
1129,2:16:16:935,   21.16,    1.29,    3.50,    0.90,    4.26,    3.25,    1.17
1130,2:16:17:942,   22.35,    1.37,    5.52,    0.92,    4.28,    3.59,    1.19
1131,2:16:18:945,   20.44,    1.10,    4.70,    0.79,    4.44,    2.10,    1.17
1132,2:16:19:948,   21.61,    1.27,    2.63,    0.84,    4.15,    2.25,    1.08
1133,2:16:20:949,   22.26,    1.31,    4.33,    1.26,    4.29,    5.16,    1.54
1134,2:16:21:952,   26.81,    2.10,    3.10,    2.70,    4.80,    2.49,    2.23
1135,2:16:22:955,   22.95,    1.40,    2.97,    1.18,    4.76,    4.89,    1.48
1136,2:16:23:960,   25.72,    2.42,    4.92,    2.01,    4.41,    5.22,    2.13
1137,2:16:24:968,   22.06,    1.28,    4.60,    0.87,    4.43,    3.70,    1.52
1138,2:16:25:974,   20.99,    1.11,    4.17,    0.78,    4.45,    2.76,    1.04
1139,2:16:26:980,   22.29,    1.21,    4.58,    1.19,    4.27,    3.38,    1.17
1140,2:16:27:982,   21.85,    1.48,    1.54,    1.26,    4.48,    3.05,    1.44
1141,2:16:28:983,   19.44,    0.76,    3.42,    0.59,    4.41,    5.36,    0.71
1142,2:16:29:992,   12.49,    0.75,    1.86,    0.48,    4.16,    3.09,    0.64
1143,2:16:30:995,   20.75,    2.39,    3.39,    1.89,    2.91,    1.70,    2.28
1144,2:16:31:999,   28.22,    1.75,    6.43,    1.24,    3.55,    3.18,    1.63
1145,2:16:33:004,   29.46,    1.97,    7.06,    1.57,    4.43,    6.84,    1.69
1146,2:16:34:007,   26.53,    1.44,    5.25,    1.10,    4.48,    7.51,    1.37
1147,2:16:35:009,   28.91,    1.49,    7.48,    1.11,    4.20,    7.89,    1.27
1148,2:16:36:015,   30.10,    2.16,    7.09,    1.85,    4.24,    7.64,    2.12
1149,2:16:37:024,   28.48,    1.55,    7.39,    1.13,    4.39,    7.15,    1.38
1150,2:16:38:026,   28.79,    1.93,    6.86,    1.56,    4.35,    7.38,    1.79
1151,2:16:39:026,   29.81,    2.59,    6.45,    2.17,    4.33,    7.35,    2.34
1152,2:16:40:032,   28.10,    1.53,    7.25,    1.13,    4.34,    7.11,    1.27
1153,2:16:41:035,   28.07,    2.49,    5.46,    2.25,    4.21,    7.38,    2.51
1154,2:16:42:044,   28.85,    3.20,    5.58,    3.08,    4.41,    6.66,    3.37
1155,2:16:43:051,   21.32,    0.57,    7.29,    0.10,    3.18,    6.30,    0.40
1156,2:16:44:058,   20.59,    0.24,    7.43,    0.04,    0.35,    7.25,    0.32
1157,2:16:45:061,   21.87,    0.57,    7.42,    0.07,    0.08,    7.35,    0.33
1158,2:16:46:069,   21.30,    0.52,    7.33,    0.11,    0.75,    7.32,    0.39
1159,2:16:47:071,   21.19,    0.45,    7.46,    0.17,    0.28,    7.48,    0.31
1160,2:16:48:080,   21.37,    0.46,    7.45,    0.20,    0.16,    7.44,    0.31
1161,2:16:49:086,   21.06,    0.44,    7.52,    0.05,    0.24,    7.52,    0.16
1162,2:16:50:089,   21.89,    0.81,    6.70,    0.37,    0.08,    7.60,    0.53
1163,2:16:51:097,   16.12,    0.26,    1.23,    0.13,    0.93,    7.62,    0.21
1164,2:16:52:104,   21.45,    0.31,    7.71,    0.07,    0.64,    8.24,    0.18
1165,2:16:53:110,   22.27,    0.59,    7.66,    0.33,    0.11,    7.69,    0.46
1166,2:16:54:119,   21.46,    0.44,    7.66,    0.06,    0.30,    7.59,    0.18
1167,2:16:55:125,   21.43,    0.37,    7.64,    0.06,    0.13,    7.63,    0.26
1168,2:16:56:131,   21.26,    0.28,    7.68,    0.05,    0.09,    7.58,    0.13
1169,2:16:57:133,   22.20,    0.53,    7.68,    0.16,    0.06,    7.73,    0.32
1170,2:16:58:138,   22.28,    0.57,    7.68,    0.32,    0.38,    7.65,    0.48
1171,2:16:59:142,   21.41,    0.45,    7.70,    0.04,    0.31,    7.68,    0.16
